Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,fare_lg,fare_low
2022,1,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",10721,11066,BOS,CMH,640,245,206.17,195.04,195.04
2022,1,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",13296,11066,MHT,CMH,640,12,218.89,221.2,221.2
2022,1,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",14307,11066,PVD,CMH,640,20,195.99,214.48,163.43
2022,1,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",10721,15016,BOS,STL,1047,262,215.74,200.95,200.95
2022,1,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",13296,15016,MHT,STL,1047,17,228.42,196.77,196.77
2022,1,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",14307,15016,PVD,STL,1047,25,252.23,205.32,205.32
2022,1,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",10721,13577,BOS,MYR,756,184,128.88,104.67,104.67
2022,1,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",13296,13577,MHT,MYR,756,21,198.26,184.26,184.26
2022,1,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",14307,13577,PVD,MYR,756,28,174.49,154.27,154.27
2022,1,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",10721,12451,BOS,JAX,1028,532,191.5,183.32,183.32
2022,1,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",13296,12451,MHT,JAX,1028,31,223.17,213.24,213.24
2022,1,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",14307,12451,PVD,JAX,1028,72,201.24,169.69,169.69
2022,1,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",10721,11433,BOS,DTW,632,617,152.8,156.45,126.77
2022,1,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",13296,11433,MHT,DTW,632,10,182.55,178.24,178.24
2022,1,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",14307,11433,PVD,DTW,632,71,177.6,177.17,164.39
2022,1,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",10721,12191,BOS,HOU,1609,46,215.38,211.22,206.31
2022,1,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",10721,12266,BOS,IAH,1609,683,245.32,260.47,201.93
2022,1,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",13296,12191,MHT,HOU,1609,9,254.38,254.38,254.38
2022,1,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",13296,12266,MHT,IAH,1609,9,283.03,297.05,162.55
2022,1,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",14307,12191,PVD,HOU,1609,18,237.28,236.27,236.27
2022,1,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",14307,12266,PVD,IAH,1609,34,278.84,295.97,268.99
2022,1,30721,31454,"Boston, MA (Metropolitan Area)","Orlando, FL",10721,13204,BOS,MCO,1142,2991,209.96,229.89,222.19
2022,1,30721,31454,"Boston, MA (Metropolitan Area)","Orlando, FL",13296,13204,MHT,MCO,1142,475,190.4,220.96,122.14
2022,1,30721,31454,"Boston, MA (Metropolitan Area)","Orlando, FL",14307,13204,PVD,MCO,1142,987,188.42,188.76,105.39
2022,1,30721,31624,"Boston, MA (Metropolitan Area)","Key West, FL",10721,11624,BOS,EYW,1396,188,322.12,370.49,262.51
2022,1,30721,31624,"Boston, MA (Metropolitan Area)","Key West, FL",13296,11624,MHT,EYW,1396,7,295.41,300.47,283.42
2022,1,30721,31624,"Boston, MA (Metropolitan Area)","Key West, FL",14307,11624,PVD,EYW,1396,25,303,320.8,247.86
2022,1,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",10721,13487,BOS,MSP,1124,591,168.74,171.31,143.61
2022,1,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",13296,13487,MHT,MSP,1124,9,203.72,208.5,199.12
2022,1,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",14307,13487,PVD,MSP,1124,30,195.85,210.85,167.83
2022,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,11618,BOS,EWR,209,583,116.41,122.62,99.61
2022,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,12391,BOS,ISP,209,0,80.5,80.5,80.5
2022,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,12478,BOS,JFK,209,435,122.26,123.19,113.46
2022,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,12953,BOS,LGA,209,1036,108.09,116.83,97.92
2022,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13296,11618,MHT,EWR,209,17,220.06,220.51,220.51
2022,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13296,12391,MHT,ISP,209,0,179.5,179.5,179.5
2022,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14307,11618,PVD,EWR,209,18,206.02,206.02,206.02
2022,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14307,12953,PVD,LGA,209,13,115.94,115.94,115.94
2022,1,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",10721,14635,BOS,RSW,1271,1865,263.91,282.83,255.13
2022,1,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",13296,14635,MHT,RSW,1271,149,173.84,122.65,122.65
2022,1,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",14307,14635,PVD,RSW,1271,425,179,107.12,107.12
2022,1,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",10721,12889,BOS,LAS,2381,1061,266.78,295.1,122.63
2022,1,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",13296,12889,MHT,LAS,2381,23,304.62,269.93,269.93
2022,1,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",14307,12889,PVD,LAS,2381,59,306,302.83,280.74
2022,1,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",10721,12339,BOS,IND,818,293,200.93,214.99,193.8
2022,1,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",13296,12339,MHT,IND,818,14,220.99,238.6,194.17
2022,1,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",14307,12339,PVD,IND,818,24,227.43,233.5,207.1
2022,1,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10721,13796,BOS,OAK,2704,21,257.03,244.58,244.58
2022,1,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10721,14771,BOS,SFO,2704,1573,300.53,327.93,217.69
2022,1,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10721,14831,BOS,SJC,2704,67,251.56,269.57,216.25
2022,1,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13296,13796,MHT,OAK,2704,1,294.1,294.1,294.1
2022,1,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13296,14771,MHT,SFO,2704,7,272.43,267.55,267.55
2022,1,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13296,14831,MHT,SJC,2704,2,313,289.38,289.38
2022,1,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14307,13796,PVD,OAK,2704,6,217.03,216.71,204.33
2022,1,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14307,14771,PVD,SFO,2704,33,306.69,307.58,250.89
2022,1,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14307,14831,PVD,SJC,2704,4,295.66,274.15,221
2022,1,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10721,11697,BOS,FLL,1283,1925,193.71,201.56,191.33
2022,1,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10721,13303,BOS,MIA,1283,2211,199.8,225.92,178.42
2022,1,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",13296,11697,MHT,FLL,1283,123,140.49,112.93,112.93
2022,1,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",13296,13303,MHT,MIA,1283,24,212.72,234.29,194.33
2022,1,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",14307,11697,PVD,FLL,1283,393,177,181.19,170.63
2022,1,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",14307,13303,PVD,MIA,1283,87,198.91,201.04,189.89
2022,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,10800,BOS,BUR,2611,20,275.99,289.92,237.84
2022,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,12892,BOS,LAX,2611,2103,308.15,314.05,259.89
2022,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,12954,BOS,LGB,2611,10,246.73,220.01,220.01
2022,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,13891,BOS,ONT,2611,43,303.98,309.65,206.54
2022,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,14908,BOS,SNA,2611,99,311.65,310.22,308.75
2022,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,10800,MHT,BUR,2611,2,238.6,224.33,224.33
2022,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,12892,MHT,LAX,2611,12,271.01,297.09,245.54
2022,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,12954,MHT,LGB,2611,1,211,211,211
2022,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,13891,MHT,ONT,2611,1,452.8,346.5,346.5
2022,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,14908,MHT,SNA,2611,3,296.04,282.56,259
2022,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,10800,PVD,BUR,2611,1,283.57,283.57,283.57
2022,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,12892,PVD,LAX,2611,59,293.87,269.93,247.92
2022,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,12954,PVD,LGB,2611,1,301.5,301.5,301.5
2022,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,13891,PVD,ONT,2611,6,283.87,337.45,215.36
2022,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,14908,PVD,SNA,2611,13,338.08,339.33,257.21
2022,1,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",10721,11193,BOS,CVG,752,252,232.2,247.32,215.49
2022,1,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",13296,11193,MHT,CVG,752,8,189.47,190.07,188.62
2022,1,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",14307,11193,PVD,CVG,752,20,202.95,204.22,190.69
2022,1,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10721,15304,BOS,TPA,1204,1706,206.67,219.14,202.42
2022,1,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",13296,15304,MHT,TPA,1204,209,173.76,108.13,108.13
2022,1,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",14307,15304,PVD,TPA,1204,474,176.65,186.93,105.32
2022,1,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",10721,13198,BOS,MCI,1256,187,200.58,209.27,176.53
2022,1,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",13296,13198,MHT,MCI,1256,16,187.42,159.53,159.53
2022,1,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",14307,13198,PVD,MCI,1256,24,221.91,200.35,200.09
2022,1,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",10721,14683,BOS,SAT,1764,233,202.55,189.9,177.4
2022,1,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",13296,14683,MHT,SAT,1764,16,223.3,189.82,189.82
2022,1,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",14307,14683,PVD,SAT,1764,30,227.56,197.14,197.14
2022,1,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",10721,13342,BOS,MKE,860,146,180.36,191.67,97.87
2022,1,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",13296,13342,MHT,MKE,860,9,230.77,206.53,206.53
2022,1,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",14307,13342,PVD,MKE,860,16,210.1,237.14,181.88
2022,1,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",10721,13495,BOS,MSY,1371,492,193.49,190.01,190.01
2022,1,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",13296,13495,MHT,MSY,1371,16,218.83,201.49,201.49
2022,1,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",14307,13495,PVD,MSY,1371,48,217.74,245.43,182.77
2022,1,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",10721,14679,BOS,SAN,2588,814,293.11,335.61,246.17
2022,1,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",13296,14679,MHT,SAN,2588,15,288.18,238.34,238.34
2022,1,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",14307,14679,PVD,SAN,2588,67,303.74,265.32,261.27
2022,1,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10721,13931,BOS,ORF,487,107,167.92,173.44,167.13
2022,1,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10721,14098,BOS,PHF,487,4,182.32,182.32,182.32
2022,1,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",13296,13931,MHT,ORF,487,21,171.71,153.17,153.17
2022,1,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",13296,14098,MHT,PHF,487,1,327.34,327.34,327.34
2022,1,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14307,13931,PVD,ORF,487,98,123.76,99.01,99.01
2022,1,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14307,14098,PVD,PHF,487,1,213.68,213.68,213.68
2022,1,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",10721,14027,BOS,PBI,1222,1445,224.23,225.79,223.69
2022,1,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",13296,14027,MHT,PBI,1222,36,196.41,170.6,170.6
2022,1,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",14307,14027,PVD,PBI,1222,246,218.15,219.36,215.52
2022,1,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",10721,14057,BOS,PDX,2537,223,272.51,289.18,254.26
2022,1,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",13296,14057,MHT,PDX,2537,2,286.68,200.86,200.86
2022,1,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",14307,14057,PVD,PDX,2537,12,303.87,282.46,264.36
2022,1,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",10721,14100,BOS,PHL,289,858,151.18,153.59,143.35
2022,1,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",13296,14100,MHT,PHL,289,44,215.34,215.47,215.47
2022,1,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",14307,14100,PVD,PHL,289,43,244.48,245.64,133
2022,1,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",10721,14492,BOS,RDU,625,759,159.37,162.58,152.13
2022,1,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",13296,14492,MHT,RDU,625,26,181.71,159.89,159.89
2022,1,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",14307,14492,PVD,RDU,625,57,172.19,188.51,151.54
2022,1,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",10721,14524,BOS,RIC,487,329,147.4,146.84,144.05
2022,1,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",13296,14524,MHT,RIC,487,5,196.83,195.82,195.82
2022,1,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",14307,14524,PVD,RIC,487,14,182.98,189.95,157.13
2022,1,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",10721,14869,BOS,SLC,2105,761,368.44,389.34,303
2022,1,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",13296,14869,MHT,SLC,2105,15,285.07,254.66,254.66
2022,1,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",14307,14869,PVD,SLC,2105,25,327.26,331,299.27
2022,1,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",10721,14685,BOS,SAV,917,289,193.34,194.22,194.22
2022,1,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",13296,14685,MHT,SAV,917,19,192.56,160.18,160.18
2022,1,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",14307,14685,PVD,SAV,917,35,187.99,223.81,155.4
2022,1,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",10721,14986,BOS,SRQ,1240,427,238.83,264.14,214.68
2022,1,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",13296,14986,MHT,SRQ,1240,42,205.86,202.39,202.39
2022,1,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",14307,14986,PVD,SRQ,1240,71,209.2,184.11,184.11
2022,1,30785,31703,"Burlington, VT","New York City, NY (Metropolitan Area)",10785,11618,BTV,EWR,266,51,178.65,178.63,178.63
2022,1,30785,31703,"Burlington, VT","New York City, NY (Metropolitan Area)",10785,12391,BTV,ISP,266,0,222.25,222.25,222.25
2022,1,30785,31703,"Burlington, VT","New York City, NY (Metropolitan Area)",10785,12478,BTV,JFK,266,74,173.03,171.04,171.04
2022,1,30785,31703,"Burlington, VT","New York City, NY (Metropolitan Area)",10785,12953,BTV,LGA,266,62,178.93,179.25,179.25
2022,1,30792,30852,"Buffalo, NY","Washington, DC (Metropolitan Area)",10792,10821,BUF,BWI,296,94,153.26,151.6,151.6
2022,1,30792,30852,"Buffalo, NY","Washington, DC (Metropolitan Area)",10792,11278,BUF,DCA,296,83,165.23,166.08,152.33
2022,1,30792,30852,"Buffalo, NY","Washington, DC (Metropolitan Area)",10792,12264,BUF,IAD,296,45,156.74,156.17,156.17
2022,1,30792,30977,"Buffalo, NY","Chicago, IL",10792,13232,BUF,MDW,473,53,136.29,134.63,134.63
2022,1,30792,30977,"Buffalo, NY","Chicago, IL",10792,13930,BUF,ORD,473,128,156.55,142.26,142.26
2022,1,30792,31703,"Buffalo, NY","New York City, NY (Metropolitan Area)",10792,11618,BUF,EWR,326,119,172.09,171.6,171.6
2022,1,30792,31703,"Buffalo, NY","New York City, NY (Metropolitan Area)",10792,12197,BUF,HPN,326,1,207.4,207.4,207.4
2022,1,30792,31703,"Buffalo, NY","New York City, NY (Metropolitan Area)",10792,12391,BUF,ISP,326,6,137.91,128.51,128.51
2022,1,30792,31703,"Buffalo, NY","New York City, NY (Metropolitan Area)",10792,12478,BUF,JFK,326,320,173.08,172.37,172.15
2022,1,30792,31703,"Buffalo, NY","New York City, NY (Metropolitan Area)",10792,12953,BUF,LGA,326,171,171.46,173.69,112.48
2022,1,30792,32467,"Buffalo, NY","Miami, FL (Metropolitan Area)",10792,11697,BUF,FLL,1185,478,172.11,201.58,103.38
2022,1,30792,32467,"Buffalo, NY","Miami, FL (Metropolitan Area)",10792,13303,BUF,MIA,1185,144,163.82,172.31,171.49
2022,1,30792,32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",10792,10800,BUF,BUR,2218,10,224.74,217.5,210.03
2022,1,30792,32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",10792,12892,BUF,LAX,2218,202,236.72,216.99,216.99
2022,1,30792,32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",10792,12954,BUF,LGB,2218,7,216.75,222.67,141.5
2022,1,30792,32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",10792,13891,BUF,ONT,2218,15,279.4,247.29,247.29
2022,1,30792,32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",10792,14908,BUF,SNA,2218,25,326.48,270.09,270.09
2022,1,30792,33195,"Buffalo, NY","Tampa, FL (Metropolitan Area)",10792,15304,BUF,TPA,1053,553,170.68,207.15,100.16
2022,1,30849,30466,"Bozeman, MT","Phoenix, AZ",10849,10466,BZN,AZA,861,75,104.84,104.84,104.84
2022,1,30849,30466,"Bozeman, MT","Phoenix, AZ",10849,14107,BZN,PHX,861,121,228.93,192.4,192.4
2022,1,30849,30977,"Bozeman, MT","Chicago, IL",10849,13232,BZN,MDW,1198,9,215,210.84,210.84
2022,1,30849,30977,"Bozeman, MT","Chicago, IL",10849,13930,BZN,ORD,1198,161,280.9,283.28,283.28
2022,1,30849,31703,"Bozeman, MT","New York City, NY (Metropolitan Area)",10849,11618,BZN,EWR,1902,208,300.24,301.56,227.43
2022,1,30849,31703,"Bozeman, MT","New York City, NY (Metropolitan Area)",10849,12197,BZN,HPN,1902,2,389.58,319.27,319.27
2022,1,30849,31703,"Bozeman, MT","New York City, NY (Metropolitan Area)",10849,12478,BZN,JFK,1902,103,277.81,273.1,239.22
2022,1,30849,31703,"Bozeman, MT","New York City, NY (Metropolitan Area)",10849,12953,BZN,LGA,1902,40,307.38,352.78,235.72
2022,1,30849,32457,"Bozeman, MT","San Francisco, CA (Metropolitan Area)",10849,13796,BZN,OAK,807,17,211.83,195.8,195.8
2022,1,30849,32457,"Bozeman, MT","San Francisco, CA (Metropolitan Area)",10849,14771,BZN,SFO,807,139,270.9,310.44,191.47
2022,1,30849,32457,"Bozeman, MT","San Francisco, CA (Metropolitan Area)",10849,14831,BZN,SJC,807,24,225.23,267.82,196.79
2022,1,30849,32575,"Bozeman, MT","Los Angeles, CA (Metropolitan Area)",10849,10800,BZN,BUR,908,17,228.32,186.5,186.5
2022,1,30849,32575,"Bozeman, MT","Los Angeles, CA (Metropolitan Area)",10849,12892,BZN,LAX,908,197,230.16,251.65,179.99
2022,1,30849,32575,"Bozeman, MT","Los Angeles, CA (Metropolitan Area)",10849,12954,BZN,LGB,908,7,213.49,141.18,141.18
2022,1,30849,32575,"Bozeman, MT","Los Angeles, CA (Metropolitan Area)",10849,13891,BZN,ONT,908,14,220.57,177.8,177.8
2022,1,30849,32575,"Bozeman, MT","Los Angeles, CA (Metropolitan Area)",10849,14908,BZN,SNA,908,53,199.99,137.36,137.36
2022,1,30852,34027,"Washington, DC (Metropolitan Area)","West Palm Beach/Palm Beach, FL",10821,14027,BWI,PBI,883,345,223.07,219.81,219.81
2022,1,30852,34027,"Washington, DC (Metropolitan Area)","West Palm Beach/Palm Beach, FL",11278,14027,DCA,PBI,883,732,183.13,208.91,147.7
2022,1,30852,34027,"Washington, DC (Metropolitan Area)","West Palm Beach/Palm Beach, FL",12264,14027,IAD,PBI,883,138,208.8,211.44,185.7
2022,1,30977,30194,"Chicago, IL","Dallas/Fort Worth, TX",13232,11259,MDW,DAL,801,709,139.08,139.01,139.01
2022,1,30977,30194,"Chicago, IL","Dallas/Fort Worth, TX",13232,11298,MDW,DFW,801,5,221.01,221.01,221.01
2022,1,30977,30194,"Chicago, IL","Dallas/Fort Worth, TX",13930,11259,ORD,DAL,801,381,117.94,117.56,117.56
2022,1,30977,30194,"Chicago, IL","Dallas/Fort Worth, TX",13930,11298,ORD,DFW,801,1769,184.07,196.8,171.84
2022,1,30977,30198,"Chicago, IL","Pittsburgh, PA",13232,14122,MDW,PIT,413,150,140.12,139.99,139.99
2022,1,30977,30198,"Chicago, IL","Pittsburgh, PA",13930,14122,ORD,PIT,413,305,170.71,167.37,167.37
2022,1,30977,30325,"Chicago, IL","Denver, CO",13232,11292,MDW,DEN,895,611,146.93,146.5,146.5
2022,1,30977,30325,"Chicago, IL","Denver, CO",13930,11292,ORD,DEN,895,2233,164.7,186.58,130.46
2022,1,30977,30436,"Chicago, IL","Tucson, AZ",13232,15376,MDW,TUS,1440,88,236.31,234.83,234.83
2022,1,30977,30436,"Chicago, IL","Tucson, AZ",13930,15376,ORD,TUS,1440,305,264.55,253.17,253.17
2022,1,30977,30466,"Chicago, IL","Phoenix, AZ",13232,14107,MDW,PHX,1444,882,214.52,214.25,214.25
2022,1,30977,30466,"Chicago, IL","Phoenix, AZ",13930,14107,ORD,PHX,1444,3051,229.54,245.4,190.07
2022,1,30977,30529,"Chicago, IL","Hartford, CT",13232,10529,MDW,BDL,783,68,177.8,177.05,177.05
2022,1,30977,30529,"Chicago, IL","Hartford, CT",13930,10529,ORD,BDL,783,255,207.81,196.78,196.78
2022,1,30977,30559,"Chicago, IL","Seattle, WA",13232,14747,MDW,SEA,1733,91,165.54,162.73,162.73
2022,1,30977,30559,"Chicago, IL","Seattle, WA",13930,14747,ORD,SEA,1733,1055,185.67,173.93,173.93
2022,1,30977,30615,"Chicago, IL","El Paso, TX",13232,11540,MDW,ELP,1237,41,239.62,240.07,240.07
2022,1,30977,30615,"Chicago, IL","El Paso, TX",13930,11540,ORD,ELP,1237,143,295.79,298.92,298.92
2022,1,30977,30647,"Chicago, IL","Cleveland, OH (Metropolitan Area)",13232,11042,MDW,CLE,343,121,141.65,140.49,140.49
2022,1,30977,30647,"Chicago, IL","Cleveland, OH (Metropolitan Area)",13930,10874,ORD,CAK,343,50,177.6,178.43,178.43
2022,1,30977,30647,"Chicago, IL","Cleveland, OH (Metropolitan Area)",13930,11042,ORD,CLE,343,386,167.37,166.17,166.17
2022,1,30977,30693,"Chicago, IL","Nashville, TN",13232,10693,MDW,BNA,409,324,145.95,144.73,144.73
2022,1,30977,30693,"Chicago, IL","Nashville, TN",13930,10693,ORD,BNA,409,719,160.79,132.03,132.03
2022,1,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13232,10821,MDW,BWI,621,277,148.35,147.83,147.83
2022,1,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13232,11278,MDW,DCA,621,342,136.5,136.14,136.14
2022,1,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13232,12264,MDW,IAD,621,100,136.03,135.94,135.94
2022,1,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13930,10821,ORD,BWI,621,466,155.41,136.55,136.55
2022,1,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13930,11278,ORD,DCA,621,1102,163.68,162.12,162.12
2022,1,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13930,12264,ORD,IAD,621,278,185.51,185.12,185.12
